BUS_ID,BUS_NAME,VBASEKV,REG,U_FED
5451.0,FTZ2---CE500,500.0,Nordeste,CE
5452.0,FORTAL-CE230,230.0,Nordeste,CE
5453.0,FORTAL-CE069,69.0,Nordeste,CE
5456.0,FTZTR4-CE013,13.8,Nordeste,CE
5457.0,FTZT4--CE013,13.8,Nordeste,CE
5458.0,FTDB1--CE230,230.0,Nordeste,CE
5459.0,ALEGRIEOL092,34.5,Nordeste,RN
5460.0,MRU---UTE000,992.0,Nordeste,CE
5461.0,ACU2---RN230,230.0,Nordeste,RN
5462.0,UT-JSP-RN230,230.0,Nordeste,RN
5463.0,ACU2---RN069,69.0,Nordeste,RN
5464.0,RGOATR-PI013,13.8,Nordeste,PI
5466.0,UJSP--UTE000,992.0,Nordeste,RN
5467.0,TACU--UTE000,992.0,Nordeste,RN
5468.0,ACU2---RN138,138.0,Nordeste,RN
5470.0,MIASS3-RN230,230.0,Nordeste,RN
5471.0,D.GOUV-CE230,230.0,Nordeste,CE
5472.0,P.MORGEOL019,34.5,Nordeste,CE
5473.0,D.GOUV-CE069,69.0,Nordeste,CE
5474.0,S.MATO-RN138,138.0,Nordeste,RN
5475.0,S.MATO-RN069,69.0,Nordeste,RN
5476.0,SMDT1--RN013,13.8,Nordeste,RN
5477.0,MIASS3-RN034,34.5,Nordeste,RN
5480.0,SOBRA3-CE500,500.0,Nordeste,CE
5481.0,SBD----CE230,230.0,Nordeste,CE
5483.0,SOBRAL-CE069,69.0,Nordeste,CE
5485.0,SBDT1--CE013,13.8,Nordeste,CE
5486.0,ACARAU-CE230,230.0,Nordeste,CE
5487.0,SBDT2--CE013,13.8,Nordeste,CE
5488.0,SBT----CE230,230.0,Nordeste,CE
5489.0,AUDC2--CE069,69.0,Nordeste,CE
5491.0,PIRIPI-PI230,230.0,Nordeste,PI
5492.0,PIRIPI-PI138,138.0,Nordeste,PI
5493.0,PIRIPI-PI069,69.0,Nordeste,PI
5494.0,PRIRLT-PI013,13.8,Nordeste,PI
5496.0,PRI----PI013,13.8,Nordeste,PI
5500.0,TERES2-PI500,500.0,Nordeste,PI
5501.0,TERESI-PI230,230.0,Nordeste,PI
5502.0,TERES2-PI230,230.0,Nordeste,PI
5503.0,TERESI-PI069,69.0,Nordeste,PI
5505.0,TSAT1--PI013,13.8,Nordeste,PI
5506.0,TSAT2--PI013,13.8,Nordeste,PI
5508.0,TSDBP2-PI230,230.0,,
5509.0,TERESISIN001,990.0,Nordeste,PI
5510.0,B.ESPE-PI500,500.0,Nordeste,PI
5511.0,B.ESPE-PI230,230.0,Nordeste,PI
5513.0,BESPER-PI069,69.0,,
5516.0,UBET6--PI013,13.8,,
5517.0,BEST6--PI013,13.8,,
5518.0,ALEGRI-RN230,230.0,Nordeste,RN
5519.0,ALG----RN034,34.5,Nordeste,RN
5520.0,UBE1--UHE001,992.0,Nordeste,PI
5522.0,UBE2--UHE001,992.0,Nordeste,PI
5523.0,BOAESPSIN001,990.0,Nordeste,PI
5525.0,C.NETO-MA230,230.0,Norte,MA
5526.0,C.NETO-MA069,69.0,Norte,MA
5527.0,MASSAP-CE230,230.0,Nordeste,CE
5528.0,HEINKN-MA230,230.0,Norte,MA
5529.0,CAXIA2-MA069,69.0,Norte,MA
5530.0,CHAP1B-PI034,34.5,Nordeste,PI
5531.0,PERITO-MA230,230.0,Norte,MA
5532.0,PRTF62-MA013,13.8,Norte,MA
5533.0,PERITO-MA069,69.0,Norte,MA
5535.0,PRTF61-MA013,13.8,Norte,MA
5536.0,ICAZIN-CE034,34.5,Nordeste,CE
5537.0,ICAZIN-CE230,230.0,Nordeste,CE
5539.0,MRAT62-MA013,13.8,Norte,MA
5540.0,MIRAND-MA500,500.0,,
5541.0,MIRAND-MA230,230.0,Norte,MA
5542.0,MIRAND-MA138,138.0,Norte,MA
5543.0,MIRAND-MA069,69.0,Norte,MA
5545.0,MRTF01-MA013,13.8,Norte,MA
5546.0,MRAT61-MA013,13.8,Norte,MA
5550.0,SLUIS2-MA500,500.0,Norte,MA
5551.0,SLUIS2-MA230,230.0,Norte,MA
5553.0,MIRAT1-MA013,13.8,,
5555.0,MRAT63-MA013,13.8,Norte,MA
5556.0,GERANO-MA230,230.0,Norte,MA
5557.0,TOC.I1UTE000,992.0,Norte,MA
5558.0,TOC.I2UTE000,992.0,Norte,MA
5561.0,SLUIS1-MA230,230.0,Norte,MA
5562.0,SLUIS2-MA069,69.0,Norte,MA
5563.0,SLUIS1-MA069,69.0,Norte,MA
5565.0,IZTF65-MA013,13.8,Norte,MA
5566.0,IZTF63-MA013,13.8,Norte,MA
5567.0,IZTF64-MA013,13.8,Norte,MA
5570.0,S.J.PI-PI500,500.0,Nordeste,PI
5571.0,S.J.PI-PI230,230.0,Nordeste,PI
5572.0,SJ-SB1CAP500,500.0,Norte,AP
5573.0,S.J.PI-PI069,69.0,Nordeste,PI
5574.0,SJ-BEACAP500,500.0,Norte,AP
5575.0,RG-CO2CAP500,500.0,Norte,AP
5576.0,RG-SJ2CAP500,500.0,Norte,AP
5577.0,SJ-SB2CAP500,500.0,Norte,AP
5578.0,SLUIS4-MA069,69.0,Norte,MA
5579.0,PDTF64-MA013,13.8,Norte,MA
5580.0,P.DUTR-MA500,500.0,Norte,MA
5581.0,P.DUTR-MA230,230.0,Norte,MA
5583.0,P.DUTR-MA069,69.0,Norte,MA
5584.0,PDTF61-MA013,13.8,Norte,MA
5585.0,P.DUTR-MA013,13.8,Norte,MA
5586.0,PDUTRASIN001,13.8,Norte,MA
5590.0,IMPERA-MA500,500.0,Norte,MA
5591.0,IMPERA-MA230,230.0,Norte,MA
5592.0,IMP.T2-MA013,13.8,Norte,MA
5593.0,IMPERA-MA069,69.0,Norte,MA
5594.0,ESTREI-MA500,500.0,Norte,MA
5595.0,ESTREIUHE008,992.0,Norte,MA
5596.0,IMPER1SIN001,13.8,Norte,MA
5599.0,IMP.T1-MA013,13.8,Norte,MA
5600.0,CHAP1BEOL045,34.5,Nordeste,PI
5601.0,P.FRAN-MA230,230.0,Norte,MA
5602.0,P.FRAN-MA138,138.0,Norte,MA
5603.0,P.FRAN-MA069,69.0,Norte,MA
5605.0,P.FRA2-MA013,13.8,Norte,MA
5607.0,P.FRA1-MA013,13.8,Norte,MA
5609.0,PITAQUUTE000,13.2,Norte,MA
5610.0,P.ITAQUTE000,230.0,Norte,MA
5611.0,TAUA2--CE230,230.0,Nordeste,CE
5612.0,TRAIT3EOL036,34.5,Nordeste,CE
5613.0,TAUA2--CE069,69.0,Nordeste,CE
5616.0,PRTF63-MA013,13.8,Norte,MA
5618.0,PDTF65-MA013,13.8,Norte,MA
5620.0,CHAP3B-PI034,34.5,Nordeste,PI
5621.0,COREMA-PB230,230.0,Nordeste,PB
5622.0,CHAP3BEOL065,34.5,Nordeste,PI
5623.0,COREMA-PB069,69.0,Nordeste,PB
5625.0,CMAT1--PB013,13.8,Nordeste,PB
5627.0,CMAT2--PB013,13.8,Nordeste,PB
5630.0,EDWIGE-PI138,138.0,Nordeste,PI
5631.0,ICO----CE230,230.0,Nordeste,CE
5632.0,EDWIGE-PI034,34.5,Nordeste,PI
5633.0,ICO----CE069,69.0,Nordeste,CE
5641.0,PICI2--CE230,230.0,Nordeste,CE
5642.0,PARNIVUTE000,992.0,Norte,MA
5643.0,PICI2--CE069,69.0,Nordeste,CE
5645.0,SA.LOP-MA500,500.0,Norte,MA
5646.0,MAR3-GUTE000,992.0,Norte,MA
5647.0,MARIV-UTE000,992.0,Norte,MA
5648.0,MARV--UTE000,992.0,Norte,MA
5649.0,PARNAI-MA500,500.0,Norte,MA
5650.0,NVNC2-UTE000,992.0,Norte,MA
5651.0,CAUIPE-CE230,230.0,Nordeste,CE
5652.0,UTE_FOUTE000,230.0,Nordeste,CE
5653.0,CAUIPE-CE069,69.0,Nordeste,CE
5654.0,T.FTZGUTE002,992.0,Nordeste,CE
5655.0,T.FTZVUTE001,992.0,Nordeste,CE
5656.0,PPC1--UTE000,230.0,Nordeste,CE
5658.0,PPECEMUTE000,992.0,Nordeste,CE
5659.0,PPD---UTE000,992.0,Nordeste,CE
5660.0,TERMOCUTE000,992.0,Nordeste,CE
5669.0,VERONI-PI138,138.0,Nordeste,PI
5670.0,VERONI-PI034,34.5,Nordeste,PI
5671.0,PICOS--PI230,230.0,Nordeste,PI
5672.0,VERONIEOL033,34.5,Nordeste,PI
5673.0,PICOS--PI069,69.0,Nordeste,PI
5675.0,PICT2--PI013,13.8,Nordeste,PI
5677.0,TERES2-PI069,69.0,Nordeste,PI
5678.0,B.ESPE-PI069,69.0,Nordeste,PI
5679.0,PNBIII-PI500,500.0,Nordeste,PI
5681.0,E.MART-PI230,230.0,Nordeste,PI
5683.0,E.MART-PI069,69.0,Nordeste,PI
5684.0,BACAB--MA500,500.0,Norte,MA
5685.0,CPDNH2-MA230,230.0,Norte,MA
5687.0,CPDNH2-MA069,69.0,Norte,MA
5688.0,SLUIS4-MA500,500.0,Norte,MA
5689.0,SLUIS4-MA230,230.0,Norte,MA
5690.0,CSP----CE230,230.0,Nordeste,CE
5691.0,SLUIS3-MA230,230.0,Norte,MA
5693.0,SLUIS3-MA069,69.0,Norte,MA
5695.0,PNEVES-MA500,500.0,Norte,MA
5696.0,SUZANO-MA230,230.0,Norte,MA
5697.0,SUZANO-MA034,34.5,Norte,MA
5698.0,SUZAN-UTE002,992.0,Norte,MA
5699.0,LVENT3-PI500,500.0,Nordeste,PI
5700.0,PSE-G-UTE000,23.0,Nordeste,SE
5701.0,C.DANT-BA230,230.0,Nordeste,BA
5702.0,SOLFUTUFV072,34.5,Nordeste,CE
5703.0,C.DANT-BA069,69.0,Nordeste,BA
5711.0,ITABAI-SE230,230.0,Nordeste,SE
5713.0,ITABAI-SE069,69.0,Nordeste,SE
5714.0,MSULD2-BA034,34.5,Nordeste,BA
5715.0,ITBT1--SE013,13.8,Nordeste,SE
5716.0,ITBTIP-SE013,13.8,Nordeste,SE
5717.0,ITBT2--SE013,13.8,Nordeste,SE
5720.0,JARDIM-SE500,500.0,Nordeste,SE
5721.0,JARDIM-SE230,230.0,Nordeste,SE
5722.0,FAFEN--SE230,230.0,Nordeste,SE
5723.0,JARDIM-SE069,69.0,Nordeste,SE
5724.0,JD.VCI-SE230,230.0,Nordeste,SE
5725.0,PSERGI-SE500,500.0,Nordeste,SE
5726.0,CRLAND-BA230,230.0,Nordeste,BA
5727.0,CRLAND-BA034,34.5,Nordeste,BA
5728.0,PARA-2-PE034,34.5,Nordeste,PE
5729.0,SVACASEOL022,34.5,Nordeste,PE
5730.0,DER.OL-BA230,230.0,,
5731.0,SCHDRV-BA230,230.0,Nordeste,BA
5732.0,SANTII-AL230,230.0,Nordeste,AL
5733.0,SANTII-AL069,69.0,Nordeste,AL
5734.0,PNBIII-PI230,230.0,Nordeste,PI
5735.0,OLD----BA013,13.8,,
5736.0,SCH----BA013,13.8,Nordeste,BA
5737.0,PNBIII-PI138,138.0,Nordeste,PI
5738.0,FIAT---PE230,230.0,Nordeste,PE
5739.0,CNOVA2-BA230,230.0,Nordeste,BA
5740.0,OLINDI-BA500,500.0,Nordeste,BA
5741.0,NSSOCO-SE230,230.0,Nordeste,SE
5742.0,CNOVA2-BA034,34.5,Nordeste,BA
5743.0,NSSOCO-SE069,69.0,Nordeste,SE
5744.0,CNOVA-EOL026,34.5,Nordeste,BA
5745.0,FLORES-RN034,34.5,Nordeste,RN
5746.0,CSP---UTE002,992.0,Nordeste,CE
5750.0,CAMAC2-BA500,500.0,Nordeste,BA
5751.0,CMDBP1-BA230,230.0,Nordeste,BA
5752.0,CAMAC4-BA500,500.0,Nordeste,BA
5753.0,BRASKE-BA230,230.0,Nordeste,BA
5755.0,FORD---BA230,230.0,Nordeste,BA
5756.0,CAMAC4-BA230,230.0,Nordeste,BA
5757.0,CMD-BP-BA069,69.0,Nordeste,BA
5761.0,POLO---BA230,230.0,Nordeste,BA
5762.0,AREMBEUTE000,992.0,Nordeste,SE
5763.0,POLO---BA069,69.0,Nordeste,BA
5764.0,MURICIUTE000,992.0,Nordeste,BA
5771.0,CMDBP2SIN000,992.0,Nordeste,BA
5778.0,CMDBP1SIN002,990.0,Nordeste,BA
5782.0,CATU---BA230,230.0,Nordeste,BA
5786.0,CATU---BA069,69.0,Nordeste,BA
5787.0,ITABUT-BA230,230.0,Nordeste,BA
5790.0,ITABUT-BA138,138.0,Nordeste,BA
5791.0,CTURL1-BA013,13.8,Nordeste,BA
5792.0,CTURL2-BA013,13.8,Nordeste,BA
5793.0,CTUT1--BA013,13.8,Nordeste,BA
5794.0,CTUT2--BA013,13.8,Nordeste,BA
5797.0,FEIRAS-BA230,230.0,Nordeste,BA
5798.0,FEIRAS-BA069,69.0,Nordeste,BA
5799.0,CSP---UTE001,992.0,Nordeste,CE
5800.0,PSE-V-UTE000,23.0,Nordeste,SE
5802.0,COTEGI-BA230,230.0,Nordeste,BA
5803.0,COTEGI-BA069,69.0,Nordeste,BA
5804.0,D.PITU-BA230,230.0,Nordeste,BA
5805.0,ASSUV-UFV030,34.5,Nordeste,PB
5809.0,CTGT2--BA013,13.8,Nordeste,BA
5814.0,MVENTO-RN069,69.0,Nordeste,RN
5815.0,MAR3-VUTE000,992.0,Norte,MA
5816.0,MVENTO-RN034,34.5,Nordeste,RN
5818.0,SGON-1UFV242,34.5,Nordeste,PI
5819.0,GLOBALUTE000,230.0,Nordeste,BA
5820.0,GLOBA1UTE000,992.0,Nordeste,BA
5821.0,TERMBA-BA230,230.0,Nordeste,BA
5822.0,JACARA-BA230,230.0,Nordeste,BA
5823.0,GLOBA2UTE000,992.0,Nordeste,BA
5824.0,DOW----BA230,230.0,Nordeste,BA
5826.0,JACARA-BA069,69.0,Nordeste,BA
5827.0,CFURTAUTE000,992.0,Nordeste,BA
5830.0,JCRT1--BA013,13.8,Nordeste,BA
5831.0,JCRT2--BA013,13.8,Nordeste,BA
5832.0,PIRAJA-BA230,230.0,,
5833.0,PIRAJA-BA069,69.0,,
5835.0,MIRAT2-MA013,13.8,Norte,MA
5836.0,JPESII-PB500,500.0,Nordeste,PB
5837.0,JPESII-PB230,230.0,Nordeste,PB
5838.0,JPESII-PB069,69.0,Nordeste,PB
5840.0,BRIGDAUFV000,992.0,Nordeste,PE
5842.0,PITUAC-BA230,230.0,Nordeste,BA
5843.0,PITUAC-BA069,69.0,Nordeste,BA
5845.0,PTUT3--BA013,13.8,Nordeste,BA
5847.0,PTUT2--BA013,13.8,Nordeste,BA
5849.0,PTUT4--BA013,13.8,Nordeste,BA
5850.0,ASSUV--RN138,34.5,Nordeste,RN
5851.0,ASSUV--RN034,34.5,Nordeste,RN
5852.0,MATATU-BA230,230.0,Nordeste,BA
5856.0,MATATU-BA069,69.0,Nordeste,BA
5860.0,POCIII-BA500,500.0,Nordeste,BA
5861.0,POCOES-BA230,230.0,Nordeste,BA
5862.0,POCOES-BA138,138.0,Nordeste,BA
5863.0,MTTT04-BA011,11.9,Nordeste,BA
5864.0,MTTT05-BA011,11.9,Nordeste,BA
5867.0,POD-T1-BA013,13.8,Nordeste,BA
5869.0,POD-T2-BA013,13.8,Nordeste,BA
5871.0,TOMBA--BA230,230.0,Nordeste,BA
5872.0,EMBASA-BA230,230.0,Nordeste,BA
5873.0,TOMBA--BA069,69.0,Nordeste,BA
5878.0,TACARA-PE034,34.5,Nordeste,PE
5879.0,MSULD3-EOL22,34.5,Norte,AP
5880.0,GVMT2--BA013,13.8,,
5881.0,G.MANG-BA230,230.0,Nordeste,BA
5882.0,P.CAVA-BA230,230.0,Nordeste,BA
5883.0,G.MANG-BA069,69.0,Nordeste,BA
5886.0,GVMT1--BA013,13.8,Nordeste,BA
5887.0,GVMRLT-BA013,13.8,Nordeste,BA
5888.0,P.CAVAUHE000,992.0,Nordeste,BA
5891.0,SA.JES-BA230,230.0,Nordeste,BA
5892.0,PLOT3--BA013,13.8,Nordeste,BA
5893.0,SA.JES-BA069,69.0,Nordeste,BA
5895.0,NSCT1--SE013,13.8,Nordeste,SE
5897.0,NSCT2--SE013,13.8,Nordeste,SE
5899.0,DLT5-6EOL030,34.5,Norte,MA
5900.0,CHFS2AEOL024,34.5,Nordeste,PB
5901.0,VACRIIEOL009,34.5,Nordeste,RN
5902.0,FUNIL--BA230,230.0,Nordeste,BA
5904.0,FUNIL--BA138,138.0,Nordeste,BA
5905.0,VSANGEEOL039,34.5,Nordeste,PI
5906.0,D.MEI--BA138,138.0,Nordeste,BA
5907.0,P.ASTE-BA138,138.0,Nordeste,BA
5908.0,CAMACA-BA138,138.0,Nordeste,BA
5909.0,ITAPEB-BA138,138.0,Nordeste,BA
5911.0,FUNILT-BA013,13.8,Nordeste,BA
5912.0,ITAGIB-BA230,230.0,Nordeste,BA
5913.0,AVENTDEOL025,34.5,Nordeste,RN
5915.0,FUNIL--BA013,13.2,Nordeste,BA
5916.0,VSMEL2EOL036,34.5,Nordeste,RN
5917.0,TIANGD-CE230,230.0,Nordeste,CE
5920.0,UFL01GUHE000,992.0,Nordeste,BA
5921.0,UFL02GUHE000,992.0,Nordeste,BA
5922.0,UFL03GUHE000,992.0,Nordeste,BA
5923.0,ACARAT-CE230,230.0,Nordeste,CE
5926.0,SLUZI2-PB500,500.0,Nordeste,PB
5935.0,ALX-B1UFV045,34.5,Nordeste,CE
5938.0,LAVRASUFV000,34.5,Nordeste,CE
5940.0,VSJN1-EOL035,34.5,Nordeste,BA
5941.0,BRUMAD-BA230,230.0,Nordeste,BA
5944.0,BRUMAD-BA069,69.0,Nordeste,BA
5947.0,BRUMAD-BA138,138.0,Nordeste,BA
5957.0,FVSJP-UFV128,34.5,Nordeste,PI
5958.0,RIOALT-PB230,230.0,Nordeste,PB
5959.0,RIOALT-PB034,34.5,Nordeste,PB
5960.0,BL-SUL-RN138,138.0,Nordeste,RN
5961.0,ITBNIN-SE230,230.0,Nordeste,SE
5962.0,BL-NOR-RN138,138.0,Nordeste,RN
5963.0,ITBNIN-SE069,69.0,Nordeste,SE
5965.0,ITHT2--SE013,13.8,Nordeste,SE
5966.0,BSULB1-RN034,34.5,Nordeste,RN
5967.0,BNORB1-RN034,34.5,Nordeste,RN
5968.0,BNORB1EOL018,34.5,Nordeste,RN
5969.0,BWGUI1-BA069,69.0,Nordeste,BA
5970.0,ITAPEB-BA230,230.0,Nordeste,BA
5971.0,VERACE-BA230,230.0,Nordeste,BA
5972.0,EUNAPO-BA230,230.0,Nordeste,BA
5973.0,VERACE-BA034,34.5,Nordeste,BA
5974.0,EUNAPO-BA138,138.0,Nordeste,BA
5975.0,ITAPEBUHE000,992.0,Nordeste,BA
5978.0,VERACEUTE001,13.2,Nordeste,BA
5979.0,EKA----BA013,13.8,Nordeste,BA
5980.0,BWGUI2-BA069,69.0,Nordeste,BA
5981.0,NARAND-BA230,230.0,Nordeste,BA
5982.0,BWG1B1-BA034,34.5,Nordeste,BA
5983.0,NBA1---BA069,69.0,Nordeste,BA
5984.0,BWG2B1-BA034,34.5,Nordeste,BA
5985.0,BWG2B1EOL028,34.5,Nordeste,BA
5986.0,SPEDRO-BA034,34.5,Nordeste,BA
5988.0,SPEDRO-BA069,69.0,Nordeste,BA
5989.0,C.VENT-RN138,138.0,Nordeste,RN
5990.0,CVENT1-RN034,34.5,Nordeste,RN
5991.0,TFREIT-BA230,230.0,Nordeste,BA
5992.0,CVENT2-RN034,34.5,Nordeste,RN
5993.0,TFREIT-BA138,138.0,Nordeste,BA
5995.0,ITAMAR-BA138,138.0,Nordeste,BA
5999.0,CVENT1EOL024,34.5,Nordeste,RN
6001.0,ENCRUZ-MA230,230.0,Norte,MA
6003.0,ENCRUZ-MA069,69.0,Norte,MA
6005.0,ENCRUZ-MA013,13.8,Norte,MA
6009.0,CLE-B1-PE034,34.5,Nordeste,PE
6011.0,IBIAPI-CE230,230.0,Nordeste,CE
6012.0,CLE-B2-PE034,34.5,Nordeste,PE
6013.0,IBIAPI-CE069,69.0,Nordeste,CE
6014.0,CLEMNTEOL-66,34.5,Nordeste,PE
6016.0,MALHADEOL011,34.5,Nordeste,CE
6017.0,SBASIL-PI230,230.0,Nordeste,PI
6018.0,SBASIL-PI138,138.0,Nordeste,PI
6019.0,EDWIGEEOL044,34.5,Nordeste,PI
6020.0,CLEMNTEOL-60,34.5,Nordeste,PE
6021.0,SUP1--UTE000,992.0,Nordeste,PE
6022.0,SUP2--UTE000,992.0,Nordeste,PE
6023.0,SUP3--UTE000,992.0,Nordeste,PE
6024.0,SUP4--UTE000,992.0,Nordeste,PE
6025.0,SUP5--UTE000,992.0,Nordeste,PE
6026.0,SUP6--UTE000,992.0,Nordeste,PE
6030.0,MSECO1EOL013,34.5,Nordeste,RN
6031.0,MIASS3EOL041,34.5,Nordeste,RN
6032.0,RVENTO-RN230,230.0,Nordeste,RN
6033.0,RVENTO-RN034,34.5,Nordeste,RN
6034.0,RVENT--RN034,34.5,Nordeste,RN
6035.0,RVENT1EOL035,34.5,Nordeste,RN
6036.0,RVENT3EOL037,34.5,Nordeste,RN
6037.0,PFORMOEOL050,34.5,Nordeste,CE
6038.0,ICAZINEOL026,34.5,Nordeste,CE
6040.0,AB-MT--RN230,230.0,Nordeste,RN
6041.0,AB-MT--RN034,34.5,Nordeste,RN
6042.0,ABMT-BEOL013,34.5,Nordeste,RN
6043.0,ABMT-AEOL011,34.5,Nordeste,RN
6051.0,S.ROS1EOL045,34.5,Nordeste,CE
6052.0,CABPRAEOL035,34.5,Nordeste,RN
6053.0,JANDAIEOL021,34.5,Nordeste,CE
6057.0,AMAZONEOL031,34.5,Nordeste,RN
6058.0,AMZ-B1-RN034,34.5,Nordeste,RN
6059.0,AMAZON-RN230,230.0,Nordeste,RN
6060.0,GENDO2-BA500,500.0,Nordeste,BA
6061.0,GENDO2-BA230,230.0,Nordeste,BA
6062.0,TABBJV-BA230,230.0,Nordeste,BA
6063.0,UFVITU-BA034,34.5,Nordeste,BA
6065.0,CALAN3EOL042,34.5,Nordeste,RN
6066.0,ITAREMEOL032,34.5,Nordeste,CE
6067.0,CLEMNT-PE230,230.0,Nordeste,PE
6068.0,UBN-B1EOL047,34.5,Nordeste,BA
6070.0,OUROLN-BA500,500.0,Nordeste,BA
6071.0,OUROLN-BA230,230.0,Nordeste,BA
6072.0,LARANJEOL020,34.5,Nordeste,BA
6073.0,CLARG1EOL066,34.5,Nordeste,BA
6074.0,MCSUL1EOL043,34.5,Nordeste,BA
6075.0,BURITI-BA500,500.0,Nordeste,BA
6080.0,BRREC5CAP500,500.0,Norte,AP
6081.0,ARAPIR-AL230,230.0,Nordeste,AL
6082.0,REBAC5CAP500,500.0,Norte,AP
6083.0,ARAPIR-AL069,69.0,Nordeste,AL
6084.0,BJL411UFV040,34.5,Nordeste,BA
6085.0,ARAT1--AL013,13.8,Nordeste,AL
6090.0,BJS1E2UFV064,34.5,Nordeste,BA
6091.0,MOSSO4-RN230,230.0,Nordeste,RN
6093.0,MOSSO4-RN069,69.0,Nordeste,RN
6099.0,RGO-T1-PI013,13.8,Nordeste,PI
6100.0,LAPA23-BA034,34.5,Nordeste,BA
6101.0,TOUROS-RN230,230.0,Nordeste,RN
6102.0,HO1211UFV076,34.5,Nordeste,BA
6103.0,TOUROS-RN069,69.0,Nordeste,RN
6104.0,PROSP-UTE000,13.8,Nordeste,BA
6105.0,CARNAUEOL036,1.0,Nordeste,RN
6106.0,PITOMBEOL047,34.5,Nordeste,CE
6107.0,CFORMO-BA230,230.0,Nordeste,BA
6108.0,SS3PELEOL025,34.5,Nordeste,RN
6109.0,BABIL1EOL039,34.5,Nordeste,BA
6112.0,ACARAU-CE069,69.0,Nordeste,CE
6114.0,BURITIEOL124,69.0,Sudeste-Centro-Oeste,MG
6124.0,FSERRA-BA034,34.5,Nordeste,BA
6127.0,MVENT2EOL048,34.5,Nordeste,RN
6129.0,BDF34-EOL030,34.5,Nordeste,RN
6130.0,CEAMIR-RN500,500.0,Nordeste,RN
6131.0,EXTREM-RN230,230.0,Nordeste,RN
6132.0,CEAMIR-RN230,230.0,Nordeste,RN
6133.0,EXTREM-RN069,69.0,Nordeste,RN
6135.0,CDVENTEOL024,34.5,Nordeste,BA
6136.0,EUR1.5EOL008,34.5,Nordeste,RN
6140.0,J.CAM3-RN500,500.0,Nordeste,RN
6141.0,JCAMAR-RN230,230.0,Nordeste,RN
6142.0,JCTBP1-RN138,138.0,Nordeste,RN
6143.0,JCAMAR-RN069,69.0,Nordeste,RN
6144.0,BWG1B1EOL032,34.5,Nordeste,BA
6145.0,SCLAR1EOL030,34.5,Nordeste,RN
6146.0,RIACHA-RN230,230.0,Nordeste,RN
6149.0,RIACHA-RN034,34.5,Nordeste,RN
6150.0,RIACHAEOL054,34.5,Nordeste,RN
6160.0,MVENTOEOL091,34.5,Nordeste,RN
6164.0,RENASCEOL075,34.5,Nordeste,RN
6165.0,ASABRAEOL060,34.5,Nordeste,RN
6166.0,CVENT1EOL027,34.5,Nordeste,RN
6167.0,MACAC1EOL016,34.5,Nordeste,RN
6168.0,MVENT2-RN138,138.0,Nordeste,RN
6171.0,IGAPO2-BA230,230.0,Nordeste,BA
6173.0,IGAPO2-BA069,69.0,Nordeste,BA
6184.0,FEIJAO-RN138,138.0,Nordeste,RN
6195.0,CAETITEOL045,34.5,Nordeste,BA
6200.0,USDG1--BA138,138.0,Nordeste,BA
6201.0,USDG2--BA138,138.0,Nordeste,BA
6202.0,P.AFON-BA138,138.0,Nordeste,BA
6203.0,ABAIXA-BA069,69.0,Nordeste,BA
6204.0,CAETIT-BA230,230.0,Nordeste,BA
6205.0,CAETIT-BA034,34.5,Nordeste,BA
6208.0,ABIL-I-BA034,34.5,Nordeste,BA
6209.0,DRIDAMEOL030,34.5,Nordeste,BA
6210.0,U.VENT-RN230,230.0,Nordeste,RN
6211.0,U.VENT-RN069,69.0,Nordeste,RN
6212.0,U.VENT-RN034,34.5,Nordeste,RN
6213.0,UVENT1EOL025,34.5,Nordeste,RN
6214.0,UVENT2EOL081,69.0,Nordeste,RN
6215.0,MODELOEOL024,34.5,Nordeste,RN
6220.0,IGAPOR-BA500,500.0,Nordeste,BA
6221.0,IGAPO3-BA230,230.0,Nordeste,BA
6223.0,ABILI3EOL010,34.5,Nordeste,BA
6225.0,PINDAI-BA230,230.0,Nordeste,BA
6226.0,PINDAI-BA069,69.0,Nordeste,BA
6227.0,PELOUREOL025,34.5,Nordeste,BA
6228.0,CFORM1-BA034,34.5,Nordeste,BA
6229.0,CFORM1EOL045,34.5,Nordeste,BA
6230.0,SAZUL1-BA034,34.5,Nordeste,BA
6231.0,SAZUL2-BA034,34.5,Nordeste,BA
6232.0,DELFI1EOL052,34.5,Nordeste,BA
6233.0,D.GOUV-BA069,69.0,Nordeste,BA
6236.0,IGDT1--BA013,13.8,Nordeste,BA
6237.0,IGDT2--BA013,13.8,Nordeste,BA
6240.0,CFORM2-BA034,34.5,Nordeste,BA
6242.0,MANESPEOL029,34.5,Nordeste,BA
6244.0,G.OUR1EOL049,34.5,Nordeste,BA
6247.0,JCD04T-RN013,13.8,Nordeste,RN
6248.0,GOI-B1-BA034,34.5,Nordeste,BA
6249.0,G.OUR1-BA138,138.0,Nordeste,BA
6254.0,ZEBU---BA013,13.8,Nordeste,BA
6255.0,MOXOTO-BA069,69.0,Nordeste,BA
6262.0,ZEBUII-AL230,230.0,Nordeste,AL
6264.0,DERIVA-BA069,69.0,Nordeste,BA
6265.0,ZEBUII-AL069,69.0,Nordeste,AL
6266.0,CAEABCEOL032,34.5,Nordeste,BA
6269.0,JSOLARUFV120,34.5,Nordeste,BA
6273.0,PNDT1--BA013,13.8,Nordeste,BA
6275.0,PNDT2--BA013,13.8,Nordeste,BA
6276.0,FSERR1EOL012,34.5,Nordeste,BA
