BUS_ID;BUS_NAME;VBASEKV;TP;ARE;MODV_PU;ANGV_DEG;BASE_MVA;PG_MW;QG_MVAR;PMAX_MW;PMIN_MW;QMX_MVAR;QMN_MVAR;Ger_Units;Ger_Active_Units;PL_MW;QL_MVAR;TC;VMAX_PU;VMIN_PU;BCO_ID;B0_MVAR;ST;SHUNT_INST_IND;SHUNT_INST_CAP;Dia;Hora;Gen_Type;U_FED;REG;Latitude;Longitude;key
8595.0;MAUABLUTE000;13.8;4.0;803.0;0.977;0.0;;;;;;;;;;;;;;;;;;;;01;00-00;UTE;AM;Norte;-3.119101;-59.928506;D_1_H_00-00
8596.0;MUBL4M-AM069;69.0;4.0;803.0;1.017;0.0;;;;;;;;;;;;;;;;;;;;01;00-00;;AM;Norte;-3.119101;-59.928506;D_1_H_00-00
8597.0;BALBEQUHE002;13.8;2.0;802.0;1.022972;33.0435;277.71999999999997;247.115;46.745000000000005;250.0;100.0;120.95;-120.95;5.0;5.0;;;;;;;;;;;01;00-00;UHE;AM;Norte;-1.904444;-59.468611;D_1_H_00-00
8604.0;S.ROS--CE069;69.0;0.0;762.0;1.014322;62.9652;;;;;;;;;;;;;;;;;;;;01;00-00;;CE;Nordeste;-3.86925;-41.18235;D_1_H_00-00
8605.0;S.ROS1-CE034;34.5;0.0;762.0;0.975296;70.2237;;;;;;;;;;;;1.0;1.05;0.95;8605.0;0.0;1.0;0.0;5.0;01;00-00;;CE;Nordeste;-3.86925;-41.18235;D_1_H_00-00
8606.0;S.ROS2-CE034;34.5;0.0;762.0;0.987133;68.064;;;;;;;;;;;;1.0;1.05;0.95;8606.0;0.0;1.0;0.0;5.0;01;00-00;;CE;Nordeste;-3.89443028;-41.19694609;D_1_H_00-00
8607.0;S.ROS2EOL032;34.5;2.0;762.0;0.980287;72.1962;59.98;48.123;-8.825;54.1;0.0;25.9;-25.9;1.0;1.0;;;;;;;;;;;01;00-00;EOL;CE;Nordeste;-3.89443028;-41.19694609;D_1_H_00-00
8609.0;PIE-MAUTE004;13.2;2.0;803.0;1.037117;24.3396;111.89500000000001;82.995;31.974999999999998;91.75;27.525;64.05;-64.05;5.0;5.0;;;;;;;;;;;01;00-00;UTE;AM;Norte;-3.119101;-59.928506;D_1_H_00-00
8610.0;PIEGERUTE004;13.8;2.0;804.0;0.998821;18.975;106.75;82.92;22.995;85.39999999999999;10.700000000000001;64.05;-20.0;5.0;5.0;;;;;;;;;;;01;00-00;UTE;AM;Norte;-3.0823;-59.9912;D_1_H_00-00
8611.0;CROCHAUTE004;13.2;2.0;802.0;1.014071;26.3397;106.75;85.39999999999999;24.08;85.39999999999999;10.700000000000001;64.05;-20.0;5.0;5.0;;;;;;;;;;;01;00-00;UTE;AM;Norte;-2.892081;-60.034328;D_1_H_00-00
8612.0;PIEJR2UTE010;13.8;2.0;804.0;1.014738;20.507;46.541;36.091;12.144000000000002;36.102000000000004;18.04;29.369999999999997;-21.23;11.0;11.0;;;;;;;;;;;01;00-00;UTE;AM;Norte;-3.0823;-59.9912;D_1_H_00-00
8615.0;PIETB1UTE011;13.8;2.0;803.0;0.982522;6.2597;50.772;6.082;-0.004;39.384;19.68;32.04;-23.16;12.0;2.0;;;;;;;;;;;01;00-00;UTE;AM;Norte;-3.119101;-59.928506;D_1_H_00-00
8616.0;PIEJR1UTE011;13.8;2.0;804.0;1.021053;20.7298;50.772;39.384;17.34;39.384;19.68;32.04;-23.16;12.0;12.0;;;;;;;;;;;01;00-00;UTE;AM;Norte;-3.0823;-59.9912;D_1_H_00-00
8617.0;PIETB2UTE010;13.8;2.0;803.0;1.012839;8.4832;46.541;36.102000000000004;24.552000000000003;36.102000000000004;18.04;29.369999999999997;-21.23;11.0;11.0;;;;;;;;;;;01;00-00;UTE;AM;Norte;-3.119101;-59.928506;D_1_H_00-00
8625.0;V.RIO--CE069;69.0;0.0;762.0;1.010819;69.4888;;;;;;;;;;;;;;;;;;;;01;00-00;;CE;Nordeste;-2.85134303;-39.96593731;D_1_H_00-00
8626.0;P.MORG-CE069;69.0;0.0;762.0;1.016805;68.7267;;;;;;;;;;;;;;;;;;;;01;00-00;;CE;Nordeste;-2.81509786;-40.23487495;D_1_H_00-00
8627.0;V.RIO--CE034;34.5;0.0;762.0;0.96957;77.3309;;;;;;;;;;;;;;;;;;;;01;00-00;;CE;Nordeste;-2.85134303;-39.96593731;D_1_H_00-00
8628.0;P.MORG-CE034;34.5;0.0;762.0;0.988657;73.9075;;;;;;;;;;;;;;;;;;;;01;00-00;;CE;Nordeste;-2.81509786;-40.23487495;D_1_H_00-00
8629.0;V.RIO-EOL028;34.5;2.0;762.0;0.96406;79.4101;44.272;27.938;-6.681;42.0;0.0;14.0;-14.0;1.0;1.0;;;;;;;;;;;01;00-00;EOL;CE;Nordeste;-2.85134303;-39.96593731;D_1_H_00-00
8630.0;CDVENT-BA069;69.0;0.0;712.0;1.032184;43.4479;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-13.916364;-42.616201;D_1_H_00-00
8631.0;CDVENT-BA034;34.5;0.0;712.0;1.026318;47.5269;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-13.916364;-42.616201;D_1_H_00-00
8632.0;SCLARA-RN069;69.0;0.0;742.0;1.021576;82.989;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.261185;-35.920164;D_1_H_00-00
8633.0;SCLAR1-RN034;34.5;0.0;742.0;1.013273;85.2698;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.261185;-35.920164;D_1_H_00-00
8634.0;SCLAR2-RN034;34.5;0.0;742.0;1.012718;85.2723;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.26883662;-35.90357365;D_1_H_00-00
8635.0;SCLAR3-RN034;34.5;0.0;742.0;1.011931;85.5798;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.2597062;-35.92171118;D_1_H_00-00
8636.0;SCLAR2EOL030;34.5;2.0;742.0;1.009225;86.4692;68.476;23.105;-5.263;60.0;0.0;33.0;-28.8;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.26883662;-35.90357365;D_1_H_00-00
8637.0;SCLAR3EOL034;34.5;2.0;742.0;1.00866;86.6756;77.606;26.189;-6.102;68.0;0.0;37.4;-32.6;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.2597062;-35.92171118;D_1_H_00-00
8638.0;RENASC-RN034;34.5;0.0;742.0;1.006532;87.1833;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.292111;-35.886385;D_1_H_00-00
8639.0;RENASC-RN138;138.0;0.0;742.0;1.027545;80.9344;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.292111;-35.886385;D_1_H_00-00
8640.0;ASABRAEOL040;34.5;2.0;742.0;1.017133;86.1756;71.026;35.057;-4.786;64.0;0.0;30.8;-30.8;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.32906522;-35.99158905;D_1_H_00-00
8641.0;ASBRA1-RN034;34.5;0.0;742.0;1.013089;85.3231;;;;;;;;;;;;0.0;1.05;0.95;8641.0;0.0;1.0;0.0;4.62;01;00-00;;RN;Nordeste;-5.354814;-36.003442;D_1_H_00-00
8642.0;ASBRA2-RN034;34.5;0.0;742.0;1.018099;83.9272;;;;;;;;;;;;0.0;1.05;0.95;8642.0;0.0;1.0;0.0;4.62;01;00-00;;RN;Nordeste;-5.32906522;-35.99158905;D_1_H_00-00
8643.0;ASABRA-RN138;138.0;0.0;742.0;1.027721;81.1759;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.354814;-36.003442;D_1_H_00-00
8644.0;MACAC2EOL018;34.5;2.0;742.0;0.98665;88.3059;46.882;34.967;-3.738;41.4;0.0;22.0;-20.8;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.42153085;-35.85256767;D_1_H_00-00
8645.0;MACACO-RN138;138.0;0.0;742.0;1.013007;79.9797;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.398675;-35.848341;D_1_H_00-00
8646.0;APARE1UTE001;13.8;2.0;804.0;1.007649;19.613;101.042;52.124;18.112;80.0;10.0;61.72;-61.72;2.0;2.0;;;;;;;;;;;01;00-00;UTE;AM;Norte;-3.0823;-59.9912;D_1_H_00-00
8647.0;MACAC1-RN034;34.5;0.0;742.0;0.995289;85.0317;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.398675;-35.848341;D_1_H_00-00
8648.0;MACAC2-RN034;34.5;0.0;742.0;0.992547;85.6822;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.42153085;-35.85256767;D_1_H_00-00
8649.0;MODELO-RN034;34.5;0.0;742.0;1.01951;88.639;;;;;;;;;;;;1.0;1.05;0.95;8649.0;0.0;1.0;0.0;5.65;01;00-00;;RN;Nordeste;-5.420278;-35.896944;D_1_H_00-00
8650.0;MODELO-RN069;69.0;0.0;742.0;1.027658;84.2311;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.420278;-35.896944;D_1_H_00-00
8651.0;CRISTAEOL019;34.5;2.0;702.0;1.043449;61.109;49.477;39.968;1.502;43.7;0.0;23.2;-21.9;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-11.66425;-41.362;D_1_H_00-00
8653.0;APARE2UTE001;13.8;2.0;804.0;1.044717;24.5942;114.096;83.384;38.42;86.0;10.0;74.98;-74.98;2.0;2.0;;;;;;;;;;;01;00-00;UTE;AM;Norte;-3.0823;-59.9912;D_1_H_00-00
8654.0;CR-PRI-BA034;34.5;0.0;702.0;1.035207;60.4484;;;;;;;;;;;;0.0;1.05;0.95;8654.0;7.0;1.0;0.0;7.0;01;00-00;;BA;Nordeste;-11.735466;-41.378256;D_1_H_00-00
8655.0;CR-SJU-BA034;34.5;0.0;702.0;1.03455;60.2172;;;;;;;;;;;;0.0;1.05;0.95;8655.0;7.0;1.0;0.0;7.0;01;00-00;;BA;Nordeste;-11.66425;-41.362;D_1_H_00-00
8656.0;CRISTA-BA069;69.0;0.0;702.0;1.017389;55.8951;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-11.735466;-41.378256;D_1_H_00-00
8657.0;RNASCV-RN138;138.0;0.0;742.0;1.016263;79.5871;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.272958;-35.868772;D_1_H_00-00
8658.0;EURUS2-RN138;138.0;0.0;742.0;1.013876;79.4542;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.397217;-35.838958;D_1_H_00-00
8659.0;RNASCV-RN034;34.5;0.0;742.0;1.026983;82.8088;;;;;;;;;;;;1.0;1.05;0.95;8659.0;5.0;1.0;0.0;10.0;01;00-00;;RN;Nordeste;-5.272958;-35.868772;D_1_H_00-00
8660.0;EURUS2-RN034;34.5;0.0;742.0;1.024115;82.6927;;;;;;;;;;;;1.0;1.05;0.95;8660.0;5.0;1.0;0.0;10.0;01;00-00;;RN;Nordeste;-5.397217;-35.838958;D_1_H_00-00
8661.0;EURUS2EOL015;34.5;2.0;742.0;1.019725;84.985;31.264;15.353;-1.694;30.0;0.0;8.8;-6.1;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.39192177;-35.83305675;D_1_H_00-00
8663.0;ODAGUA-RN138;138.0;0.0;742.0;1.015235;80.7668;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.064175;-35.977483;D_1_H_00-00
8664.0;ODAGUA-RN034;34.5;0.0;742.0;1.01445;82.6819;;;;;;;;;;;;1.0;1.05;0.95;8664.0;5.0;1.0;0.0;40.0;01;00-00;;RN;Nordeste;-5.064175;-35.977483;D_1_H_00-00
8665.0;BJL411-CE034;34.5;0.0;703.0;1.007635;33.5147;;;;;;;;;;;;0.0;1.05;0.95;8665.0;0.0;1.0;0.0;0.26;01;00-00;;CE;Nordeste;-13.3164;-43.2728;D_1_H_00-00
8666.0;BJL411-CE069;69.0;0.0;703.0;1.006411;33.5147;;;;;;;;;;;;;;;;;;;;01;00-00;;CE;Nordeste;-13.3164;-43.2728;D_1_H_00-00
8667.0;BJS1E2-CE034;34.5;0.0;703.0;1.009675;33.507;;;;;;;;;;;;0.0;1.05;0.95;8667.0;1.04;1.0;0.0;1.04;01;00-00;;CE;Nordeste;-13.3164;-43.2728;D_1_H_00-00
8668.0;BJS1E2-CE069;69.0;0.0;703.0;1.007072;33.507;;;;;;;;;;;;;;;;;;;;01;00-00;;CE;Nordeste;-13.3164;-43.2728;D_1_H_00-00
8669.0;CAETB2-PE034;34.5;0.0;722.0;1.014359;59.8614;;;;;;;;;;;;;;;;;;;;01;00-00;;PE;Nordeste;-8.843286;-36.76005;D_1_H_00-00
8675.0;CHD-T1-MA013;13.8;0.0;862.0;1.00002;48.2108;;;;;;;;;;;;;;;;;;;;01;00-00;;MA;Norte;-3.796367;-43.406167;D_1_H_00-00
8678.0;CHD-T2-MA013;13.8;0.0;862.0;1.000062;48.2117;;;;;;;;;;;;;;;;;;;;01;00-00;;MA;Norte;-3.796367;-43.406167;D_1_H_00-00
8679.0;VSJA21EOL018;34.5;2.0;712.0;1.023935;73.1448;84.568;45.462;-3.801;75.6;0.0;37.9;-29.9;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-10.44202226;-40.46165762;D_1_H_00-00
8680.0;FSUL-1-BA013;13.8;0.0;712.0;1.024722;70.8;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-10.45815;-40.517163;D_1_H_00-00
8684.0;BSULB2EOL013;34.5;2.0;741.0;1.022497;86.0615;28.745;20.481;-1.782;27.3;0.0;9.0;-9.0;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.29366049;-35.78931672;D_1_H_00-00
8685.0;BSULB2-RN034;34.5;0.0;741.0;1.021787;83.208;;;;;;;;;;;;1.0;1.05;0.95;8685.0;0.0;1.0;0.0;16.0;01;00-00;;RN;Nordeste;-5.29366049;-35.78931672;D_1_H_00-00
8686.0;BNORB2EOL022;34.5;2.0;741.0;1.018615;88.3168;48.636;34.669;-2.933;46.2;0.0;15.2;-15.2;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.22620707;-35.78523117;D_1_H_00-00
8687.0;BNORB2-RN034;34.5;0.0;741.0;1.018162;85.4352;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.22620707;-35.78523117;D_1_H_00-00
8688.0;CAETB2EOL017;34.5;2.0;712.0;1.006884;53.3551;31.755;23.462;-2.864;28.6;0.0;13.8;-13.8;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.47696269;-42.5852515;D_1_H_00-00
8689.0;CAETB2-BA034;34.5;0.0;712.0;1.008626;50.6319;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.47696269;-42.5852515;D_1_H_00-00
8690.0;BWG1B2-BA034;34.5;0.0;712.0;1.01168;53.0535;;;;;;;;;;;;1.0;1.05;0.95;8690.0;0.0;1.0;0.0;4.5;01;00-00;;BA;Nordeste;-14.34605667;-42.61368354;D_1_H_00-00
8691.0;BWG1B2EOL016;34.5;2.0;712.0;1.018404;57.8206;32.83;26.702;-0.845;29.6;0.0;14.2;-14.2;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.34605667;-42.61368354;D_1_H_00-00
8692.0;BWG2B2-BA034;34.5;0.0;712.0;1.005398;50.3356;;;;;;;;;;;;1.0;1.05;0.95;8692.0;0.0;1.0;0.0;4.5;01;00-00;;BA;Nordeste;-14.377552;-42.60938646;D_1_H_00-00
8693.0;BWG2B2EOL016;34.5;2.0;712.0;1.006376;55.0616;32.83;27.282;-2.432;29.6;0.0;14.2;-14.2;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.377552;-42.60938646;D_1_H_00-00
8694.0;ST.INP-PE230;230.0;0.0;724.0;1.006326;54.2299;;;;;;;;;;46.55;14.91;;;;;;;;;01;00-00;;PE;Nordeste;-6.99054;-36.79922;D_1_H_00-00
8696.0;FLAR-1-BA034;34.5;0.0;712.0;1.028606;68.7885;;;;;;;;;;;;0.0;1.05;0.95;8696.0;0.0;1.0;0.0;35.0;01;00-00;;BA;Nordeste;-10.354487;-40.438205;D_1_H_00-00
8698.0;FLAR-1-BA013;13.8;0.0;712.0;1.027966;69.074;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-10.354487;-40.438205;D_1_H_00-00
8699.0;FLAR-2-BA013;13.8;0.0;712.0;1.025625;69.4263;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-10.354487;-40.438205;D_1_H_00-00
8700.0;LECHUG-AM230;230.0;0.0;802.0;0.988801;20.2067;;;;;;;;;;;;1.0;1.1;0.95;8700.0;165.0;1.0;0.0;330.0;01;00-00;;AM;Norte;-2.920154;-60.014645;D_1_H_00-00
8701.0;GARGA-EOL000;20.0;2.0;259.0;0.992184;-4.8497;100.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;;;;;01;00-00;EOL;RJ;Sudeste-Centro-Oeste;-21.724823;-41.346288;D_1_H_00-00
8702.0;GARGAU-RJ069;69.0;0.0;259.0;0.992184;-4.8497;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-21.724823;-41.346288;D_1_H_00-00
8703.0;ECJOSI-RJO69;69.0;0.0;259.0;1.001182;-5.3575;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-21.724823;-41.346288;D_1_H_00-00
8704.0;ITAMAR-RJ138;138.0;0.0;257.0;0.949724;-17.1264;;;;;;;;;;;;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-23.37083333;-45.87083333;D_1_H_00-00
8709.0;V.NOVA-RJ069;69.0;0.0;259.0;0.996487;-6.1345;;;;;;;;;;13.53;6.878;0.0;1.05;0.95;8709.0;7.8;1.0;0.0;7.8;01;00-00;;RJ;Sudeste-Centro-Oeste;-21.724823;-41.346288;D_1_H_00-00
8710.0;ZBU.SE-BA069;69.0;0.0;714.0;1.02175;51.6475;;;;;;;;;;17.1;0.674;;;;;;;;;01;00-00;;BA;Nordeste;-9.355833;-38.202778;D_1_H_00-00
8711.0;IBU.PE-BA069;69.0;0.0;714.0;1.021754;51.6469;;;;;;;;;;29.47;-3.2;;;;;;;;;01;00-00;;BA;Nordeste;-9.355833;-38.202778;D_1_H_00-00
8714.0;SOLSER-BA500;500.0;0.0;701.0;1.017378;44.4278;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-11.280141;-42.666624;D_1_H_00-00
8715.0;SOLSE1-BA034;34.5;0.0;701.0;1.018807;44.4267;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-11.280141;-42.666624;D_1_H_00-00
8716.0;SOLSE1UFV028;34.5;2.0;701.0;1.019236;44.4224;109.597;0.0;0.0;95.2;0.0;54.3;-54.3;1.0;0.0;;;;;;;;;;;01;00-00;UFV;AP;Norte;-11.280141;-42.666624;D_1_H_00-00
8717.0;OUTEIR-RJ069;69.0;0.0;259.0;1.007339;-4.2886;;;;;;;;;;0.504;0.257;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-21.724823;-41.346288;D_1_H_00-00
8718.0;LLX_AN-RJ138;138.0;0.0;259.0;1.010885;-1.0805;;;;;;;;;;4.674;2.555;;;;;;;;;01;00-00;;RJ;Sudeste-Centro-Oeste;-21.724823;-41.346288;D_1_H_00-00
8719.0;VDPELE-RJ138;138.0;0.0;256.0;0.998146;-13.5008;;;;;;;;;;;;1.0;1.1;0.9;8719.0;0.0;1.0;0.0;150.0;01;00-00;;RJ;Sudeste-Centro-Oeste;-22.71666667;-43.23833333;D_1_H_00-00
8720.0;LAC-T1-PE013;13.8;0.0;722.0;1.013745;56.1261;;;;;;;;;;;;;;;;;;;;01;00-00;;PE;Nordeste;-7.8629;-35.3399;D_1_H_00-00
8721.0;LAC-T2-PE013;13.8;0.0;722.0;1.013469;56.0658;;;;;;;;;;;;;;;;;;;;01;00-00;;PE;Nordeste;-7.8629;-35.3399;D_1_H_00-00
8724.0;VSANG1EOL038;34.5;2.0;771.0;1.093248;67.519;126.691;101.35;-5.207;118.2;0.0;45.6;-45.6;1.0;1.0;;;;;;;;;;;01;00-00;EOL;PI;Nordeste;-8.63289656;-41.4971093;D_1_H_00-00
8725.0;VSANG3EOL037;34.5;2.0;771.0;1.090617;65.6174;130.271;89.388;-6.713;115.0;0.0;61.2;-61.2;1.0;1.0;;;;;;;;;;;01;00-00;EOL;PI;Nordeste;-8.66707291;-41.50975809;D_1_H_00-00
8726.0;VSANG4EOL038;34.5;2.0;771.0;1.091399;75.1483;128.092;100.01;2.005;119.7;0.0;45.6;-45.6;1.0;1.0;;;;;;;;;;;01;00-00;EOL;PI;Nordeste;-8.46250691;-41.44506055;D_1_H_00-00
8727.0;VSANG5EOL040;34.5;2.0;771.0;1.085587;73.2886;134.833;93.693;1.337;126.0;0.0;48.0;-48.0;1.0;1.0;;;;;;;;;;;01;00-00;EOL;PI;Nordeste;-8.60017786;-41.59075085;D_1_H_00-00
8728.0;LDVENT-PI138;138.0;0.0;771.0;1.046638;61.8358;;;;;;;;;;;;;;;;;;;;01;00-00;;PI;Nordeste;-8.734466;-41.510905;D_1_H_00-00
8731.0;LDVEN2-PI034;34.5;0.0;771.0;1.048253;62.4672;;;;;;;;;;;;0.0;1.05;0.95;8731.0;0.0;1.0;-4.2;19.0;01;00-00;;PI;Nordeste;-8.734466;-41.510905;D_1_H_00-00
8733.0;LDVEN4-PI034;34.5;0.0;771.0;1.039158;70.4787;;;;;;;;;;;;0.0;1.05;0.95;8733.0;0.0;1.0;-4.2;19.0;01;00-00;;PI;Nordeste;-8.734466;-41.510905;D_1_H_00-00
8738.0;JSOLAB-BA034;34.5;0.0;702.0;1.034002;56.8969;;;;;;;;;;;;1.0;1.05;0.95;8738.0;0.0;1.0;0.0;40.0;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
8739.0;JSOLARUFV100;34.5;2.0;702.0;1.034499;56.8939;169.504;0.0;0.0;157.6;0.0;62.4;-62.4;1.0;0.0;;;;;;;;;;;01;00-00;UFV;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
8746.0;C.NOVAEOL018;34.5;2.0;702.0;1.022399;65.1955;28.46;21.101;-1.913;27.0;0.0;9.0;-9.0;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
8747.0;AFBEZA-RN230;230.0;0.0;742.0;1.026495;77.5335;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-6.99054;-36.79922;D_1_H_00-00
8748.0;AFBEZA-RN034;34.5;0.0;742.0;1.014879;80.3796;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-6.99054;-36.79922;D_1_H_00-00
8749.0;AFBEZAEOL038;34.5;2.0;742.0;1.01352;83.4875;192.615;72.502;-10.918;172.2;0.0;86.3;-68.1;1.0;1.0;;;;;;;;;;;01;00-00;EOL;AL;Nordeste;-6.99054;-36.79922;D_1_H_00-00
8750.0;AFBEZA-RN013;13.8;0.0;742.0;1.013775;80.6911;;;;;;;;;;;;;;;;;;;;01;00-00;EOL;AL;Nordeste;-6.99054;-36.79922;D_1_H_00-00
8751.0;LECHUG-AM138;138.0;0.0;805.0;1.006423;19.1622;;;;;;;;;;;;;;;;;;;;01;00-00;;AM;Norte;-3.0209;-59.8965;D_1_H_00-00
8755.0;MNDNVO-RN230;230.0;0.0;742.0;1.025871;80.2918;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.189627;-35.652566;D_1_H_00-00
8761.0;PARQUE-AM138;138.0;0.0;805.0;0.983719;15.1138;;;;;;;;;;49.82;9.966;;;;;;;;;01;00-00;;AM;Norte;-3.0209;-59.8965;D_1_H_00-00
8762.0;JPAULO-AM138;138.0;0.0;804.0;1.005416;19.017;;;;;;;;;;33.63;6.745;;;;;;;;;01;00-00;;AM;Norte;-3.0823;-59.9912;D_1_H_00-00
8764.0;JPAULO-AM069;69.0;0.0;804.0;1.018708;17.4364;;;;;;;;;;;;;;;;;;;;01;00-00;;AM;Norte;-3.0823;-59.9912;D_1_H_00-00
8766.0;SGON-5UFV048;34.5;2.0;771.0;1.056126;38.5591;86.714;0.0;0.0;86.1;0.0;10.3;-10.3;1.0;0.0;;;;;;;;;;;01;00-00;UFV;PI;Nordeste;-10.10696389;-45.26997222;D_1_H_00-00
8767.0;SGON-5-PI034;34.5;0.0;771.0;1.055654;38.5625;;;;;;;;;;;;0.0;1.05;0.95;8767.0;0.0;1.0;-3.5;19.0;01;00-00;;PI;Nordeste;-10.103855;-45.282352;D_1_H_00-00
8771.0;OITI3AEOL017;34.5;2.0;771.0;1.054612;57.1481;212.925;0.0;0.0;192.5;0.0;91.0;-91.0;1.0;0.0;;;;;;;;;;;01;00-00;EOL;PI;Nordeste;-9.00435109;-41.71769119;D_1_H_00-00
8775.0;BGA-B2-PE034;34.5;0.0;723.0;1.007537;53.7206;;;;;;;;;;;;;;;;;;;;01;00-00;;PE;Nordeste;-8.565919;-39.591642;D_1_H_00-00
8776.0;BNOME5UFV033;34.5;2.0;723.0;1.008257;53.7151;55.946;0.0;0.0;50.0;0.0;25.1;-25.1;1.0;0.0;;;;;;;;;;;01;00-00;UFV;PE;Nordeste;-8.565919;-39.591642;D_1_H_00-00
8777.0;FILGRA-RN034;34.5;0.0;742.0;1.025132;81.1571;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-4.981389;-36.996667;D_1_H_00-00
8778.0;FILGRAEOL019;34.5;2.0;742.0;1.034244;85.6541;70.9;46.758;-1.513;67.4;0.0;22.0;-22.0;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.02068543;-36.99893947;D_1_H_00-00
8779.0;TSANT2-RN034;34.5;0.0;742.0;1.015984;88.3915;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.25686652;-36.05748678;D_1_H_00-00
8780.0;TSANT2EOL013;34.5;2.0;742.0;1.017605;92.4813;48.605;28.729;-1.163;46.2;0.0;15.1;-15.1;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.25686652;-36.05748678;D_1_H_00-00
8788.0;OITI2AEOL017;34.5;2.0;771.0;1.021326;57.2724;100.0;0.0;-14.612;0.0;0.0;44.2;-44.2;1.0;1.0;;;;;;;;;;;01;00-00;;PI;Nordeste;-9.05369963;-41.7070535;D_1_H_00-00
8789.0;OITI2BEOL018;34.5;2.0;771.0;1.019469;57.274;100.0;0.0;-15.471;0.0;0.0;46.8;-46.8;1.0;1.0;;;;;;;;;;;01;00-00;;PI;Nordeste;-9.071183;-41.73497261;D_1_H_00-00
8790.0;OITI3BEOL017;34.5;2.0;771.0;1.054673;57.1479;194.675;0.0;0.0;176.0;0.0;83.2;-83.2;1.0;0.0;;;;;;;;;;;01;00-00;EOL;PI;Nordeste;-9.02243418;-41.75000946;D_1_H_00-00
8791.0;SMEL2--RN500;500.0;0.0;741.0;1.04102;76.3949;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.2719718;-37.11385633;D_1_H_00-00
