,BUS1,BUS2,BUS3,CI,G_MAG,B_MAG,WI1,WI2,WI3,WI_V,WI_A,ARE,OWN,NAME,BUS4,NAME2
3098,7734,7655,0,01,0.000,0.000,1,1,0,0.000000,0.00000,203,0,BRACEL-SP440-BRACEL-S,,
3099,7734,7655,0,02,0.000,0.000,1,1,0,0.000000,0.00000,203,0,BRACEL-SP440-BRACEL-S,,
3100,7734,7655,0,03,0.000,0.000,1,1,0,0.000000,0.00000,203,0,BRACEL-SP440-BRACEL-S,,
3101,7735,7736,45359,01,0.000,0.000,1,1,1,1.021064,2.71750,472,0,FSENERBIO013-FSBIO1-M,45361,FSBIO1-MT000
3102,7735,7736,45360,02,0.000,0.000,1,1,1,1.021064,2.71750,472,0,FSENERBIO013-FSBIO2-M,45362,FSBIO2-MT000
3103,7737,7880,0,01,0.000,0.000,1,1,0,0.000000,0.00000,209,0,PBAFV--SP138-PBARRE-S,,
3104,7738,7876,0,01,0.000,0.000,1,1,0,0.000000,0.00000,209,0,PEDFV--SP138-PEDFV--S,,
3105,7743,45111,0,01,0.000,0.000,1,1,0,0.000000,0.00000,358,0,ARAX4-UFV138-ARAXA-UF,,
3106,7749,7750,7751,01,0.000,0.000,1,1,1,1.008085,20.89498,353,0,CJAIB3-MG230-CJ1A3A-M,7752,CJ1A3A-MG000
3107,7749,7753,7754,02,0.000,0.000,1,1,1,1.008085,20.89498,353,0,CJAIB3-MG230-CJ4A6A-M,7755,CJ4A6A-MG000
3108,7749,7756,7757,03,0.000,0.000,1,1,1,1.008085,20.89498,353,0,CJAIB3-MG230-CJ1B3B-M,7758,CJ1B3B-MG000
3109,7749,7759,7760,04,0.000,0.000,1,1,1,1.007789,20.89405,353,0,CJAIB3-MG230-CJ4B7B-M,7761,CJ4B7B-MG000
3110,7767,3567,0,01,0.000,0.000,1,1,0,0.000000,0.00000,477,0,TFERRO-MT138-TFERRO-M,,
3111,7768,4775,0,01,0.000,0.000,1,1,0,0.000000,0.00000,477,0,PRIMVL-MT138-PRIMAV-M,,
3112,7768,4776,0,01,0.000,0.000,1,1,0,0.000000,0.00000,477,0,PRIMVL-MT138-PRIMA-PC,,
3113,7769,4705,0,01,0.000,0.000,1,1,0,0.000000,0.00000,477,0,NVMUTM-MT069-N.MUT2-M,,
3114,7769,4905,0,01,0.000,0.000,1,1,0,0.000000,0.00000,477,0,NVMUTM-MT069-NMUTUM-M,,
3115,7769,4906,0,01,0.000,0.000,1,1,0,0.000000,0.00000,477,0,NVMUTM-MT069-NMUTUM-M,,
3116,7771,3151,0,01,0.000,0.000,1,1,0,0.000000,0.00000,209,0,BPERS--SP138-BPERS-BI,,
3117,7789,7790,7791,01,0.000,0.000,1,1,1,0.990277,22.93115,351,0,CDBDN--MG500-CDB-T1-M,7792,CDB-T1-MG000
3118,7789,7793,7794,02,0.000,0.000,1,1,1,0.990290,22.93115,351,0,CDBDN--MG500-CDB-T2-M,7795,CDB-T2-MG000
3119,7801,7805,0,01,0.000,0.000,1,1,0,0.000000,0.00000,205,0,DPEDRI-SP230-DPEDRI-S,,
3120,7801,7805,0,02,0.000,0.000,1,1,0,0.000000,0.00000,205,0,DPEDRI-SP230-DPEDRI-S,,
3121,7806,7878,0,01,0.000,0.000,1,1,0,0.000000,0.00000,209,0,CASFV--SP138-CASFV--S,,
3122,7806,7878,0,02,0.000,0.000,1,1,0,0.000000,0.00000,209,0,CASFV--SP138-CASFV--S,,
3123,7807,7775,0,01,0.000,0.000,1,1,0,0.000000,0.00000,477,0,UTNMIL-MT138-UTNMIL-M,,
3124,7808,7809,0,01,0.000,0.000,1,1,0,0.000000,0.00000,356,0,CSJOAO-MG138-CSJOAO-M,,
3125,7831,7776,0,01,0.000,0.000,1,1,0,0.000000,0.00000,477,0,COMPVD-MT138-COMPVD-M,,
3126,7832,7777,0,01,0.000,0.000,1,1,0,0.000000,0.00000,477,0,FZMALU-MT138-FZMALU-M,,
3127,7835,3555,0,01,0.000,0.000,1,1,0,0.000000,0.00000,476,0,COLNIZ-MT138-COLNIZ-M,,
3128,7883,7882,0,01,0.000,0.000,1,1,0,0.000000,0.00000,564,0,CMSOL1-GO034-CMSOL1-G,,
3129,7883,7882,0,02,0.000,0.000,1,1,0,0.000000,0.00000,564,0,CMSOL1-GO034-CMSOL1-G,,
3130,7883,7882,0,03,0.000,0.000,1,1,0,0.000000,0.00000,564,0,CMSOL1-GO034-CMSOL1-G,,
3131,7888,7887,0,01,0.000,0.000,1,1,0,0.000000,0.00000,356,0,BSOR-A-MG034-BSORTE-M,,
3132,7905,44475,0,01,0.000,0.000,1,1,0,0.000000,0.00000,701,0,MSULD1-BA034-MSULT12B,,
3133,7907,7908,44679,01,0.000,0.000,1,1,1,1.014522,46.84884,711,0,TUCANO-BA500-TCA-T1-B,44682,TCA-T1-BA000
3134,7907,44680,44681,02,0.000,0.000,1,1,1,1.013005,46.06482,711,0,TUCANO-BA500-TCA-T2-B,44683,TCA-T2-BA000
3135,7910,7911,0,01,0.000,0.000,1,1,0,0.000000,0.00000,762,0,ARATIC-CE034-ARATIC-C,,
3136,7914,8475,8476,01,0.000,0.000,1,1,1,1.057097,55.78301,701,0,ARI--2-BA034-ARI-T1-B,7913,ARI-T1-BA000
3137,7920,8999,0,01,0.000,0.000,1,1,0,0.000000,0.00000,741,0,VSRIC1-RN034-VSRIC--R,,
3138,7926,7927,0,01,0.000,0.000,1,1,0,0.000000,0.00000,722,0,BMONTE-PE230-BMONT1-P,,
3139,7926,7928,0,01,0.000,0.000,1,1,0,0.000000,0.00000,722,0,BMONTE-PE230-BMONT2-P,,
3140,7926,7929,0,01,0.000,0.000,1,1,0,0.000000,0.00000,722,0,BMONTE-PE230-BMONT3-P,,
3141,7933,7934,0,01,0.000,0.000,1,1,0,0.000000,0.00000,722,0,CIRAND-PE230-CIRAND-P,,
3142,7933,7990,0,01,0.000,0.000,1,1,0,0.000000,0.00000,722,0,CIRAND-PE230-XAXADO-P,,
3143,7938,9474,0,02,0.000,0.000,1,1,0,0.000000,0.00000,741,0,SM2-B3-RN034-SM2T22-R,,
3144,7941,7956,8440,02,0.000,0.000,1,1,1,1.008893,82.40817,762,0,SERRO2-CE034-SER-T2-C,7954,SER-T2-CE000
3145,7943,8440,9490,03,0.000,0.000,1,1,1,1.007856,83.10016,762,0,S.MATO-CE034-S.MATO-C,9489,S.MATO-CE000
3146,7952,6563,0,02,0.000,0.000,1,1,0,0.000000,0.00000,847,0,SNT-D1-PA138-SANTAN-P,,
3147,7955,8440,8441,01,0.000,0.000,1,1,1,1.008922,82.26130,762,0,SER-T1-CE013-SER-T1-C,7953,SER-T1-CE000
3148,7979,7108,0,01,0.000,0.000,1,1,0,0.000000,0.00000,741,0,CHAFS2-PB138-CHAS2B-P,,
3149,7979,7981,0,01,0.000,0.000,1,1,0,0.000000,0.00000,741,0,CHAFS2-PB138-CHAS2A-P,,
3150,7980,7982,0,01,0.000,0.000,1,1,0,0.000000,0.00000,741,0,CHAFN--PB138-CHANA--P,,
3151,7980,9498,0,01,0.000,0.000,1,1,0,0.000000,0.00000,741,0,CHAFN--PB138-CHANB--P,,
3152,7983,7984,0,01,0.000,0.000,1,1,0,0.000000,0.00000,741,0,LUZI23-PB138-LUZI23-P,,
3153,7992,7993,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,TBMEIO-PB230-TBMEIO-P,,
3154,7995,7996,0,01,0.000,0.000,1,1,0,0.000000,0.00000,711,0,M.NETO-BA500-M.NETO-B,,
3155,7995,7996,0,02,0.000,0.000,1,1,0,0.000000,0.00000,711,0,M.NETO-BA500-M.NETO-B,,
3156,7995,7999,0,01,0.000,0.000,1,1,0,0.000000,0.00000,711,0,M.NETO-BA500-M.NETSIN,,
3157,8001,5551,0,01,0.000,0.000,1,1,0,0.000000,0.00000,862,0,ALUMAR-L1034-SLUIS2-M,,
3158,8002,5551,0,01,0.000,0.000,1,1,0,0.000000,0.00000,862,0,ALUMAR-L2034-SLUIS2-M,,
3159,8003,5551,0,01,0.000,0.000,1,1,0,0.000000,0.00000,862,0,ALUMAR-L3034-SLUIS2-M,,
3160,8007,8008,0,01,0.000,0.000,1,1,0,0.000000,0.00000,861,0,DELT3A-MA138-DELT3A-M,,
3161,8007,8009,0,01,0.000,0.000,1,1,0,0.000000,0.00000,861,0,DELT3A-MA138-DELT3B-M,,
3162,8007,8010,0,01,0.000,0.000,1,1,0,0.000000,0.00000,861,0,DELT3A-MA138-DELT3C-M,,
3163,8011,8012,0,01,0.000,0.000,1,1,0,0.000000,0.00000,861,0,DELTA6-MA138-DELT6A-M,,
3164,8011,8310,0,01,0.000,0.000,1,1,0,0.000000,0.00000,861,0,DELTA6-MA138-DELT6B-M,,
3165,8016,8017,0,01,0.000,0.000,1,1,0,0.000000,0.00000,763,0,SOLFUT-CE069-SOLFUT-C,,
3166,8065,8066,0,01,0.000,0.000,1,1,0,0.000000,0.00000,762,0,BVSER1-CE069-BVSER1-C,,
3167,8067,8068,0,01,0.000,0.000,1,1,0,0.000000,0.00000,703,0,PLANAL-BA069-PLANAL-B,,
3168,8067,8068,0,02,0.000,0.000,1,1,0,0.000000,0.00000,703,0,PLANAL-BA069-PLANAL-B,,
3169,8069,8070,0,01,0.000,0.000,1,1,0,0.000000,0.00000,703,0,NSCONC-BA069-NSCONC-B,,
3170,8069,8070,0,02,0.000,0.000,1,1,0,0.000000,0.00000,703,0,NSCONC-BA069-NSCONC-B,,
3171,8069,8070,0,03,0.000,0.000,1,1,0,0.000000,0.00000,703,0,NSCONC-BA069-NSCONC-B,,
3172,8072,8073,0,01,0.000,0.000,1,1,0,0.000000,0.00000,703,0,LICALM-BA069-LICALM-B,,
3173,8072,8073,0,02,0.000,0.000,1,1,0,0.000000,0.00000,703,0,LICALM-BA069-LICALM-B,,
3174,8072,8073,0,03,0.000,0.000,1,1,0,0.000000,0.00000,703,0,LICALM-BA069-LICALM-B,,
3175,8075,8076,0,01,0.000,0.000,1,1,0,0.000000,0.00000,703,0,GUIRAP-BA069-GUIRAP-B,,
3176,8075,8076,0,02,0.000,0.000,1,1,0,0.000000,0.00000,703,0,GUIRAP-BA069-GUIRAP-B,,
3177,8078,8079,0,01,0.000,0.000,1,1,0,0.000000,0.00000,703,0,ALVORA-BA069-ALVORA-B,,
3178,8078,8079,0,02,0.000,0.000,1,1,0,0.000000,0.00000,703,0,ALVORA-BA069-ALVORA-B,,
3179,8081,8082,0,01,0.000,0.000,1,1,0,0.000000,0.00000,702,0,UMBURA-BA230-UBN-B1-B,,
3180,8081,8083,0,01,0.000,0.000,1,1,0,0.000000,0.00000,702,0,UMBURA-BA230-UBN-B2-B,,
3181,8081,8084,0,01,0.000,0.000,1,1,0,0.000000,0.00000,702,0,UMBURA-BA230-UBN-B3-B,,
3182,8087,8088,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,CALAN1-RN069-CALAN1-R,,
3183,8089,8090,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,CALAN2-RN069-CALAN2-R,,
3184,8092,8093,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,CALAN3-RN069-CALAN3-R,,
3185,8094,8096,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,SSAN12-RN069-SSAN12-R,,
3186,8095,8097,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,LANCHI-RN069-LANCHI-R,,
3187,8100,8106,43971,01,0.000,0.000,1,1,1,1.043049,31.96022,841,0,XINGU--PA500-XG--T1-P,43970,XG--T1-PA000
3188,8109,8111,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,SSANT3-RN069-SSANT3-R,,
3189,8110,8112,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,PEDRAJ-RN069-PEDRAJ-R,,
3190,8115,8117,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,BRPOT1-RN138-BPOTB1-R,,
3191,8115,8118,0,02,0.000,0.000,1,1,0,0.000000,0.00000,742,0,BRPOT1-RN138-BPOTB2-R,,
3192,8116,8119,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,BRPOT2-RN138-BRPOT2-R,,
3193,8122,8123,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,MANSEC-RN138-MSECO1-R,,
3194,8122,8124,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,MANSEC-RN138-MSECO2-R,,
3195,8122,8125,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,MANSEC-RN138-MSECO3-R,,
3196,8122,8126,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,MANSEC-RN138-MSECO5-R,,
3197,8134,44494,44495,01,0.000,0.000,1,1,1,1.023551,61.92623,702,0,VBAHI3-BA034-VBAHI3-B,44496,VBAHI3-BA000
3198,8136,8137,8680,01,0.000,0.000,1,1,1,1.024722,70.80001,712,0,FSUL---BA230-FLS-T1-B,8682,FLS-T1-BA000
3199,8136,8162,8681,02,0.000,0.000,1,1,1,1.024966,70.79377,712,0,FSUL---BA230-FLS-T2-B,8683,FLS-T2-BA000
3200,8139,8428,0,02,0.000,0.000,1,1,0,0.000000,0.00000,741,0,MEL-3--RN034-SMT2-2-R,,
3201,8140,8426,0,01,0.000,0.000,1,1,0,0.000000,0.00000,741,0,SMEL-2-RN034-SMT1-4-R,,
3202,8142,8143,0,01,0.000,0.000,1,1,0,0.000000,0.00000,741,0,JERUSA-RN500-JERUB1-R,,
3203,8142,44910,0,02,0.000,0.000,1,1,0,0.000000,0.00000,741,0,JERUSA-RN500-JERUB2-R,,
3204,8142,45535,0,01,0.000,0.000,1,1,0,0.000000,0.00000,741,0,JERUSA-RN500-SDO_IT-R,,
3205,8145,8146,0,01,0.000,0.000,1,1,0,0.000000,0.00000,741,0,M.VERD-RN500-MVERB1-R,,
3206,8145,44908,0,02,0.000,0.000,1,1,0,0.000000,0.00000,741,0,M.VERD-RN500-MVERB2-R,,
3207,8148,8149,8941,01,0.000,0.000,1,1,1,1.028902,78.31688,742,0,M.RONC-RN230-MDR-T1-R,8940,MDR-T1-RN000
3208,8148,8898,8943,02,0.000,0.000,1,1,1,1.028551,78.41019,742,0,M.RONC-RN230-SF4-T2-R,8942,SF4-T2-RN000
3209,8151,8919,8920,01,0.000,0.000,1,1,1,1.054399,71.97251,741,0,RIOVT2-RN500-RVT1-1-R,8918,RVT1-1-RN000
3210,8151,8923,8924,02,0.000,0.000,1,1,1,1.051193,72.06264,741,0,RIOVT2-RN500-RVT2-1-R,8922,RVT2-1-RN000
3211,8152,8919,0,01,0.000,0.000,1,1,0,0.000000,0.00000,741,0,RVEN-1-RN034-RVT1-2-R,,
3212,8154,8155,8957,01,0.000,0.000,1,1,1,1.014787,84.12931,742,0,GAMELE-RN230-GAMELE-R,8958,GAMELE-RN000
3213,8160,7182,0,01,0.000,0.000,1,1,0,0.000000,0.00000,762,0,CARAU2-RN230-CARAU2-R,,
3214,8160,7182,0,02,0.000,0.000,1,1,0,0.000000,0.00000,762,0,CARAU2-RN230-CARAU2-R,,
3215,8161,8696,8698,01,0.000,0.000,1,1,1,1.027966,69.07403,712,0,FLARGA-BA230-FLA-T1-B,8705,FLA-T1-BA000
3216,8161,8697,8699,02,0.000,0.000,1,1,1,1.025625,69.42631,712,0,FLARGA-BA230-FLA-T2-B,8706,FLA-T2-BA000
3217,8163,44499,44500,01,0.000,0.000,1,1,1,1.034890,69.82089,762,0,ALEX---CE230-ALT1-1-C,44498,ALT1-1-CE000
3218,8164,44499,0,01,0.000,0.000,1,1,0,0.000000,0.00000,762,0,ALX-B1-CE034-ALT1-2-C,,
3219,8165,8166,44887,01,0.000,0.000,1,1,1,1.004247,65.05732,762,0,LAVRAS-CE230-LAVRT1-C,44888,LAVRT1-CE000
3220,8167,8168,0,01,0.000,0.000,1,1,0,0.000000,0.00000,771,0,FV_SJP-PI500-FV_SJP-P,,
3221,8172,8173,45318,01,0.000,0.000,1,1,1,1.026621,25.16235,702,0,R.FOR2-BA230-RFORT1-B,45319,RFORT1-BA000
3222,8172,8173,45320,02,0.000,0.000,1,1,1,1.026621,25.16235,702,0,R.FOR2-BA230-RFORT2-B,45321,RFORT2-BA000
3223,8179,8180,0,01,0.000,0.000,1,1,0,0.000000,0.00000,702,0,LARANJ-BA230-LARANJ-B,,
3224,8179,44741,0,03,0.000,0.000,1,1,0,0.000000,0.00000,702,0,LARANJ-BA230-ASSU4B-B,,
3225,8179,44742,0,02,0.000,0.000,1,1,0,0.000000,0.00000,702,0,LARANJ-BA230-ASSU4A-B,,
3226,8179,45053,0,01,0.000,0.000,1,1,0,0.000000,0.00000,702,0,LARANJ-BA230-ASS5-5-B,,
3227,8179,45054,0,02,0.000,0.000,1,1,0,0.000000,0.00000,702,0,LARANJ-BA230-ASS5-4-B,,
3228,8188,8432,8434,01,0.000,0.000,1,1,1,1.054507,38.56251,771,0,S.GONC-PI500-SGT1-1-P,8366,SGT1-1-PI000
3229,8188,8436,8438,02,0.000,0.000,1,1,1,1.054519,38.56251,771,0,S.GONC-PI500-SGT2-1-P,8367,SGT2-1-PI000
3230,8188,8953,8955,03,0.000,0.000,1,1,1,1.053163,38.56251,771,0,S.GONC-PI500-SGT3-1-P,8952,SGT3-1-PI000
3231,8192,8193,0,01,0.000,0.000,1,1,0,0.000000,0.00000,763,0,BRIGDA-PE138-BGA-B1-P,,
3232,8192,8775,0,01,0.000,0.000,1,1,0,0.000000,0.00000,763,0,BRIGDA-PE138-BGA-B2-P,,
3233,8192,8775,44691,02,0.000,0.000,1,1,1,1.007619,53.72122,763,0,BRIGDA-PE138-BGA-T2-P,44689,BGA-T2-PE000
3234,8192,44692,44693,03,0.000,0.000,1,1,1,1.009172,53.71934,763,0,BRIGDA-PE138-BGA-T3-P,44690,BGA-T3-PE000
3235,8194,44475,44477,01,0.000,0.000,1,1,1,1.038514,50.27209,701,0,MCPSUL-BA500-MSULT11B,44474,MSULT11BA000
3236,8194,44482,44484,02,0.000,0.000,1,1,1,1.037998,50.53900,701,0,MCPSUL-BA500-MSULT21B,44481,MSULT21BA000
3237,8195,44482,0,02,0.000,0.000,1,1,0,0.000000,0.00000,701,0,MSULD3-BA034-MSULT22B,,
3238,8198,8728,0,03,0.000,0.000,1,1,0,0.000000,0.00000,771,0,LDVENT-PI500-LDVENT-P,,
3239,8198,8199,8730,01,0.000,0.000,1,1,1,1.063207,57.64954,771,0,LDVENT-PI500-LDVET1-P,8735,LDVET1-PI000
3240,8198,8731,8732,02,0.000,0.000,1,1,1,1.063352,57.61698,771,0,LDVENT-PI500-LDVET2-P,8736,LDVET2-PI000
3241,8200,8250,44073,03,0.000,0.000,1,1,1,0.966181,29.65868,841,0,JURUPA-PA500-JURUP3-P,8249,JURUP3-PA000
3242,8200,8250,8253,01,0.000,0.000,1,1,1,0.966107,29.67184,841,0,JURUPA-PA500-JURUP1-P,8252,JURUP1-PA000
3243,8200,8250,8256,02,0.000,0.000,1,1,1,0.966107,29.67184,841,0,JURUPA-PA500-JURUP2-P,8254,JURUP2-PA000
3244,8200,8265,0,03,0.000,0.000,1,1,0,0.000000,0.00000,841,0,JURUPA-PA500-JURUPACE,,
3245,8205,8206,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,AVENT2-RN230-AVENT2-R,,
3246,8207,8424,8426,01,0.000,0.000,1,1,1,1.073291,70.36747,741,0,SMEL---RN500-SMT1-1-R,8359,SMT1-1-RN000
3247,8207,8428,8430,02,0.000,0.000,1,1,1,1.043426,75.76009,741,0,SMEL---RN500-SMT2-1-R,8360,SMT2-1-RN000
3248,8207,44520,44523,03,0.000,0.000,1,1,1,1.049475,76.34627,741,0,SMEL---RN500-SMT3-1-R,44519,SMT3-1-RN000
3249,8208,8424,0,01,0.000,0.000,1,1,0,0.000000,0.00000,741,0,SMEL-1-RN034-SMT1-2-R,,
3250,8209,8210,0,01,0.000,0.000,1,1,0,0.000000,0.00000,703,0,S.BARR-BA069-S.BARR-B,,
3251,8213,8214,0,02,0.000,0.000,1,1,0,0.000000,0.00000,702,0,TAMBII-BA230-TAMBII-B,,
3252,8219,8220,44820,01,0.000,0.000,1,1,1,1.036160,34.70845,701,0,QUINA--BA500-QUINT1-B,44821,QUINT1-BA000
3253,8220,8215,0,01,0.000,0.000,1,1,0,0.000000,0.00000,701,0,QUINA--BA230-QUINB1-B,,
3254,8220,8216,0,02,0.000,0.000,1,1,0,0.000000,0.00000,701,0,QUINA--BA230-QUINB2-B,,
3255,8231,8251,8274,01,0.000,0.000,1,1,1,0.962480,22.50667,822,0,SANA1--AP000-SANTA1-A,8221,SANA1--AP000
3256,8222,8230,0,01,0.000,0.000,1,1,0,0.000000,0.00000,822,0,SANS3--AP000-SANTAN-A,,
3257,8233,8251,8274,01,0.000,0.000,1,1,1,0.962472,22.50726,822,0,SANA2--AP000-SANTA2-A,8223,SANA2--AP000
3258,8240,8241,0,01,0.000,0.000,1,1,0,0.000000,0.00000,762,0,JANDAI-CE230-JAND-1-C,,
3259,8240,8305,0,02,0.000,0.000,1,1,0,0.000000,0.00000,762,0,JANDAI-CE230-JAND-2-C,,
3260,8242,8243,0,01,0.000,0.000,1,1,0,0.000000,0.00000,743,0,SAROSA-RN138-SAROSA-R,,
3261,8250,8255,44143,01,0.000,0.000,1,1,1,1.030666,29.26674,821,0,JURUPA-PA230-JRP2T1-P,44144,JRP2T1-PA000
3262,8250,8255,44145,02,0.000,0.000,1,1,1,1.030666,29.26674,821,0,JURUPA-PA230-JRP2T2-P,44146,JRP2T2-PA000
3263,8251,8235,0,01,0.000,0.000,1,1,0,0.000000,0.00000,822,0,SANTAN-AP069-SANT1-UT,,
3264,8251,8236,0,01,0.000,0.000,1,1,0,0.000000,0.00000,822,0,SANTAN-AP069-SANT2-UT,,
3265,8251,8237,0,01,0.000,0.000,1,1,0,0.000000,0.00000,822,0,SANTAN-AP069-SANT33UT,,
3266,8251,8238,0,01,0.000,0.000,1,1,0,0.000000,0.00000,822,0,SANTAN-AP069-UTESANUT,,
3267,8268,8269,0,01,0.000,0.000,1,1,0,0.000000,0.00000,821,0,SA.JAR-AP230-SA.JARUH,,
3268,8269,8267,0,01,0.000,0.000,1,1,0,0.000000,0.00000,821,0,SA.JARUHE001-SA.J.VUH,,
3269,8270,8271,42291,01,0.000,0.000,1,1,1,1.008005,29.54403,821,0,LARANJ-AP230-LRJ-T1-A,42290,LRJ-T1-AP000
3270,8270,8271,42293,02,0.000,0.000,1,1,1,1.008005,29.54403,821,0,LARANJ-AP230-LRJ-T2-A,42292,LRJ-T2-AP000
3271,8272,8224,0,01,0.000,0.000,1,1,0,0.000000,0.00000,822,0,COANUN-AP138-CNUNE1UH,,
3272,8272,8225,0,01,0.000,0.000,1,1,0,0.000000,0.00000,822,0,COANUN-AP138-CNUNE2UH,,
3273,8274,8222,0,01,0.000,0.000,1,1,0,0.000000,0.00000,822,0,SANTAN-AP138-SANS3--A,,
3274,8277,8276,0,01,0.000,0.000,1,1,0,0.000000,0.00000,821,0,CALDEI-AP230-CALDEIUH,,
3275,8278,8279,0,01,0.000,0.000,1,1,0,0.000000,0.00000,821,0,F.GOME-AP230-FGOMESUH,,
3276,8280,8281,8283,01,0.000,0.000,1,1,1,1.013628,28.14164,821,0,MACAPA-AP230-MACAP1-A,8282,MACAP1-AP000
3277,8280,8281,8286,02,0.000,0.000,1,1,1,1.013336,28.20485,821,0,MACAPA-AP230-MACAP2-A,8284,MACAP2-AP000
3278,8280,8285,0,01,0.000,0.000,1,1,0,0.000000,0.00000,821,0,MACAPA-AP230-MACAPACE,,
3279,8280,8281,8289,03,0.000,0.000,1,1,1,0.981525,24.13473,821,0,MACAPA-AP230-MACAP3-A,8288,MACAP3-AP000
3280,8290,8291,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,TSANTA-RN069-TSANT1-R,,
3281,8290,8779,0,02,0.000,0.000,1,1,0,0.000000,0.00000,742,0,TSANTA-RN069-TSANT2-R,,
3282,8300,8311,8314,01,0.000,0.000,1,1,1,0.998024,26.04397,841,0,ORIXIM-PA500-ORIXI1-P,8313,ORIXI1-PA000
3283,8300,8311,8316,02,0.000,0.000,1,1,1,0.998024,26.04397,841,0,ORIXIM-PA500-ORIXI2-P,8315,ORIXI2-PA000
3284,8300,8351,8353,01,0.000,0.000,1,1,1,1.033762,17.22125,841,0,ORIXIM-PA500-ORX-T1-P,8352,ORX-T1-PA000
3285,8300,8365,0,01,0.000,0.000,1,1,0,0.000000,0.00000,841,0,ORIXIM-PA500-ORIXIMCE,,
3286,8307,8308,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,SMGOST-RN230-SMGOST-R,,
3287,8317,8318,0,01,0.000,0.000,1,1,0,0.000000,0.00000,762,0,D.MACE-CE230-D.MACE-C,,
3288,8317,8318,0,02,0.000,0.000,1,1,0,0.000000,0.00000,762,0,D.MACE-CE230-D.MACE-C,,
3289,8317,8318,0,03,0.000,0.000,1,1,0,0.000000,0.00000,762,0,D.MACE-CE230-D.MACE-C,,
3290,8319,8320,44588,01,0.000,0.000,1,1,1,1.007095,55.18472,762,0,CRATO2-CE230-CRT-T1-C,44589,CRT-T1-CE000
3291,8319,8320,44590,02,0.000,0.000,1,1,1,1.007095,55.18472,762,0,CRATO2-CE230-CRT-T2-C,44591,CRT-T2-CE000
3292,8321,8322,8326,01,0.000,0.000,1,1,1,0.990661,23.51389,842,0,JURUTI-PA230-JURUT1-P,8324,JURUT1-PA000
3293,8321,8322,8327,02,0.000,0.000,1,1,1,0.990661,23.51389,842,0,JURUTI-PA230-JURUT2-P,8325,JURUT2-PA000
3294,8331,8332,8335,01,0.000,0.000,1,1,1,0.982123,22.38714,842,0,PARINT-AM230-PARNT1-A,8334,PARNT1-AM000
3295,8331,8332,8337,02,0.000,0.000,1,1,1,0.982123,22.38714,842,0,PARINT-AM230-PARNT2-A,8336,PARNT2-AM000
3296,8338,45035,45036,01,0.000,0.000,1,1,1,1.050534,57.15537,771,0,OITIS--PI500-OITIS1-P,45034,OITIS1-PI000
3297,8338,45038,45039,02,0.000,0.000,1,1,1,1.049694,57.15558,771,0,OITIS--PI500-OITIS2-P,45037,OITIS2-PI000
3298,8338,45041,45042,03,0.000,0.000,1,1,1,1.052228,57.15515,771,0,OITIS--PI500-OITIS3-P,45040,OITIS3-PI000
3299,8345,8346,0,01,0.000,0.000,1,1,0,0.000000,0.00000,762,0,UFVMLG-RN230-UFVMLG-R,,
3300,8358,8430,0,02,0.000,0.000,1,1,0,0.000000,0.00000,741,0,MEL-4--RN034-SMT2-4-R,,
3301,8374,9485,9487,01,0.000,0.000,1,1,1,0.998869,83.54762,742,0,CUMARU-RN230-CUMAR1-R,9486,CUMAR1-RN000
3302,8374,45537,0,01,0.000,0.000,1,1,0,0.000000,0.00000,742,0,CUMARU-RN230-QUIXAB-R,,
3303,8377,45142,45144,01,0.000,0.000,1,1,1,1.033922,65.43683,701,0,STEUGE-BA500-STEUG11B,45141,STEUG11BA000
3304,8377,45146,45148,01,0.000,0.000,1,1,1,1.000196,53.91011,701,0,STEUGE-BA500-STEUG21B,45145,STEUG21BA000
3305,8378,45142,0,01,0.000,0.000,1,1,0,0.000000,0.00000,701,0,STEUG1-BA034-STEUG12B,,
3306,8383,8384,0,01,0.000,0.000,1,1,0,0.000000,0.00000,702,0,A.CAET-BA230-A.CAET-B,,
3307,8386,8387,45210,01,0.000,0.000,1,1,1,1.063992,38.35556,702,0,CAENOR-BA230-CNO-T1-B,45213,CNO-T1-BA000
3308,8389,45176,45177,01,0.000,0.000,1,1,1,1.088810,54.82297,702,0,BBSUL--BA230-BBST11-B,45175,BBST11-BA000
